timestamp,username,src_ip,dst_ip,url,url_category,action,threat_name,threat_category,bytes_in,bytes_out,user_agent,referer
2026-05-30T13:13:00Z,lchen,10.0.4.21,52.84.12.136,https://example-Education.com/page26,Education,allowed,,,1849,1960,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:13:30Z,jsmith,10.0.4.22,52.84.12.181,https://example-Technology.com/page27,Technology,allowed,,,1344,2094,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:14:00Z,jsmith,10.0.4.24,52.84.12.93,https://example-Technology.com/page28,Search Engines,allowed,,,651,1309,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:14:30Z,tperez,10.0.4.25,52.84.12.67,https://example-Business.com/page29,Technology,allowed,,,2198,3092,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:15:00Z,tperez,10.0.4.23,52.84.12.76,https://example-Education.com/page30,Search Engines,allowed,,,1398,2940,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:15:30Z,lchen,10.0.4.24,52.84.12.254,https://example-Technology.com/page31,Business,allowed,,,1456,2253,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:16:00Z,rmiller,10.0.4.24,52.84.12.143,https://example-Technology.com/page32,Search Engines,allowed,,,2105,1479,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:16:30Z,akhan,10.0.4.25,52.84.12.175,https://example-Search Engines.com/page33,Education,allowed,,,1598,2975,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:17:00Z,tperez,10.0.4.22,52.84.12.251,https://example-News.com/page34,Business,allowed,,,1156,4138,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:17:30Z,jsmith,10.0.4.22,52.84.12.1,https://example-Business.com/page35,Education,allowed,,,1564,4512,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:18:00Z,jsmith,10.0.4.23,52.84.12.128,https://example-Search Engines.com/page36,News,allowed,,,1237,2060,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:18:30Z,akhan,10.0.4.23,52.84.12.162,https://example-Search Engines.com/page37,Technology,allowed,,,1205,4277,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:19:00Z,akhan,10.0.4.21,52.84.12.240,https://example-Business.com/page38,Technology,allowed,,,966,4695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:19:30Z,rmiller,10.0.4.22,52.84.12.246,https://example-Business.com/page39,Search Engines,allowed,,,1907,4742,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:20:00Z,jsmith,10.0.4.23,52.84.12.89,https://example-Technology.com/page40,Search Engines,allowed,,,2319,1869,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:20:30Z,lchen,10.0.4.23,52.84.12.9,https://example-News.com/page41,Search Engines,allowed,,,1548,986,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:21:00Z,akhan,10.0.4.21,52.84.12.179,https://example-Business.com/page42,News,allowed,,,506,2845,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:21:30Z,rmiller,10.0.4.24,52.84.12.42,https://example-Business.com/page43,Search Engines,allowed,,,1241,2812,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:22:00Z,rmiller,10.0.4.25,52.84.12.121,https://example-Technology.com/page44,Search Engines,allowed,,,2499,3620,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:22:30Z,lchen,10.0.4.25,52.84.12.199,https://example-Technology.com/page45,News,allowed,,,640,3311,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:23:00Z,akhan,10.0.4.25,52.84.12.253,https://example-Search Engines.com/page46,News,allowed,,,868,1059,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:23:30Z,akhan,10.0.4.24,52.84.12.106,https://example-Business.com/page47,Technology,allowed,,,2480,4616,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:24:00Z,akhan,10.0.4.25,52.84.12.186,https://example-Technology.com/page48,News,allowed,,,553,2650,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:24:30Z,jsmith,10.0.4.25,52.84.12.79,https://example-Search Engines.com/page49,News,allowed,,,2136,2182,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:25:00Z,rmiller,10.0.4.24,52.84.12.80,https://example-Business.com/page50,Search Engines,allowed,,,698,2776,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:25:30Z,lchen,10.0.4.25,52.84.12.106,https://example-Business.com/page51,Search Engines,allowed,,,1355,2610,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:26:00Z,akhan,10.0.4.24,52.84.12.98,https://example-Education.com/page52,Business,allowed,,,1126,3796,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:26:30Z,tperez,10.0.4.24,52.84.12.224,https://example-Business.com/page53,Technology,allowed,,,1971,3497,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:27:00Z,jsmith,10.0.4.22,52.84.12.11,https://example-Technology.com/page54,Education,allowed,,,1907,2002,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:27:30Z,akhan,10.0.4.21,52.84.12.243,https://example-Technology.com/page55,Business,allowed,,,2449,865,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:28:00Z,tperez,10.0.4.21,52.84.12.76,https://example-Technology.com/page56,Business,allowed,,,505,4157,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:28:30Z,rmiller,10.0.4.24,52.84.12.189,https://example-Education.com/page57,Business,allowed,,,561,881,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:29:00Z,jsmith,10.0.4.21,52.84.12.233,https://example-Education.com/page58,Search Engines,allowed,,,1085,1530,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:29:30Z,lchen,10.0.4.23,52.84.12.172,https://example-News.com/page59,Education,allowed,,,908,3117,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:30:00Z,akhan,10.0.4.22,52.84.12.170,https://example-Technology.com/page60,News,allowed,,,1627,2304,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:30:30Z,akhan,10.0.4.22,52.84.12.112,https://example-Technology.com/page61,Education,allowed,,,1728,4607,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:31:00Z,jsmith,10.0.4.22,52.84.12.164,https://example-News.com/page62,News,allowed,,,1196,2133,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:31:30Z,akhan,10.0.4.22,52.84.12.96,https://example-Search Engines.com/page63,Search Engines,allowed,,,1365,3045,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:32:00Z,lchen,10.0.4.25,52.84.12.97,https://example-Technology.com/page64,News,allowed,,,1913,1155,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:32:30Z,akhan,10.0.4.21,52.84.12.222,https://example-Education.com/page65,News,allowed,,,753,3514,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:33:00Z,lchen,10.0.4.25,52.84.12.247,https://example-Technology.com/page66,Search Engines,allowed,,,1135,4552,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:33:30Z,rmiller,10.0.4.23,52.84.12.217,https://example-Search Engines.com/page67,Business,allowed,,,1948,2387,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:34:00Z,tperez,10.0.4.22,52.84.12.192,https://example-Search Engines.com/page68,Search Engines,allowed,,,1931,3963,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:34:30Z,rmiller,10.0.4.22,52.84.12.108,https://example-News.com/page69,Search Engines,allowed,,,1728,3424,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:35:00Z,lchen,10.0.4.25,52.84.12.206,https://example-Education.com/page70,News,allowed,,,2175,4497,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:35:30Z,lchen,10.0.4.21,52.84.12.187,https://example-Business.com/page71,Business,allowed,,,875,3094,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:36:00Z,akhan,10.0.4.24,52.84.12.66,https://example-Search Engines.com/page72,Technology,allowed,,,528,2339,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:36:30Z,rmiller,10.0.4.24,52.84.12.132,https://example-Technology.com/page73,Education,allowed,,,552,2656,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:37:00Z,jsmith,10.0.4.22,52.84.12.154,https://example-Education.com/page74,Business,allowed,,,2399,4471,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:37:30Z,lchen,10.0.4.24,52.84.12.224,https://example-Business.com/page75,Business,allowed,,,2386,2384,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:38:00Z,rmiller,10.0.4.23,52.84.12.50,https://example-Business.com/page76,Search Engines,allowed,,,1369,907,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:38:30Z,lchen,10.0.4.25,52.84.12.205,https://example-News.com/page77,News,allowed,,,1072,1832,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:39:00Z,tperez,10.0.4.23,52.84.12.192,https://example-Education.com/page78,Business,allowed,,,2345,3949,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:39:30Z,jsmith,10.0.4.22,52.84.12.237,https://example-Education.com/page79,Technology,allowed,,,1390,3620,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:40:00Z,tperez,10.0.4.21,52.84.12.54,https://example-Technology.com/page80,Education,allowed,,,820,1602,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:40:30Z,lchen,10.0.4.25,52.84.12.205,https://example-Technology.com/page81,News,allowed,,,1385,2970,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:41:00Z,lchen,10.0.4.23,52.84.12.136,https://example-Search Engines.com/page82,Business,allowed,,,2332,3669,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:41:30Z,jsmith,10.0.4.23,52.84.12.77,https://example-Technology.com/page83,Search Engines,allowed,,,1642,4543,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:42:00Z,akhan,10.0.4.22,52.84.12.59,https://example-News.com/page84,Technology,allowed,,,1145,826,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:42:30Z,tperez,10.0.4.25,52.84.12.246,https://example-News.com/page85,Technology,allowed,,,1326,2019,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:43:00Z,lchen,10.0.4.24,52.84.12.186,https://example-Technology.com/page86,News,allowed,,,575,1822,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:43:30Z,lchen,10.0.4.25,52.84.12.181,https://example-Search Engines.com/page87,News,allowed,,,714,1377,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:44:00Z,rmiller,10.0.4.25,52.84.12.210,https://example-News.com/page88,Business,allowed,,,828,3443,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:44:30Z,tperez,10.0.4.21,52.84.12.37,https://example-Education.com/page89,Technology,allowed,,,1183,3393,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:45:00Z,akhan,10.0.4.24,52.84.12.8,https://example-News.com/page90,Technology,allowed,,,893,1683,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:45:30Z,rmiller,10.0.4.24,52.84.12.69,https://example-Education.com/page91,Business,allowed,,,2080,1385,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:46:00Z,lchen,10.0.4.21,52.84.12.64,https://example-Technology.com/page92,Business,allowed,,,1913,2026,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:46:30Z,rmiller,10.0.4.25,52.84.12.44,https://example-Business.com/page93,Education,allowed,,,1963,2649,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:47:00Z,lchen,10.0.4.25,52.84.12.191,https://example-Business.com/page94,Business,allowed,,,557,1031,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:47:30Z,lchen,10.0.4.23,52.84.12.41,https://example-Technology.com/page95,Business,allowed,,,2076,1368,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:48:00Z,tperez,10.0.4.25,52.84.12.155,https://example-Search Engines.com/page96,Education,allowed,,,2124,4775,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:48:30Z,rmiller,10.0.4.21,52.84.12.52,https://example-News.com/page97,Technology,allowed,,,1582,1482,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:49:00Z,akhan,10.0.4.21,52.84.12.194,https://example-Education.com/page98,News,allowed,,,527,2993,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:49:30Z,rmiller,10.0.4.23,52.84.12.188,https://example-News.com/page99,Search Engines,allowed,,,832,3364,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:50:00Z,akhan,10.0.4.24,52.84.12.78,https://example-Business.com/page100,Search Engines,allowed,,,1346,1346,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:50:30Z,tperez,10.0.4.25,52.84.12.224,https://example-Business.com/page101,Search Engines,allowed,,,845,2448,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:51:00Z,akhan,10.0.4.22,52.84.12.52,https://example-Business.com/page102,News,allowed,,,2249,3640,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:51:30Z,lchen,10.0.4.24,52.84.12.41,https://example-Search Engines.com/page103,Business,allowed,,,1451,4700,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:52:00Z,rmiller,10.0.4.25,52.84.12.120,https://example-Search Engines.com/page104,Technology,allowed,,,1970,1365,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0",https://www.google.com/
2026-05-30T13:52:30Z,akhan,10.0.4.24,52.84.12.68,https://example-News.com/page105,Search Engines,allowed,,,2304,4760,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:53:00Z,rmiller,10.0.4.23,52.84.12.202,https://example-Education.com/page106,Education,allowed,,,1065,3092,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:53:30Z,lchen,10.0.4.21,52.84.12.13,https://example-News.com/page107,Search Engines,allowed,,,1742,2081,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
2026-05-30T13:54:00Z,tperez,10.0.4.25,52.84.12.166,https://example-Education.com/page108,Business,allowed,,,2031,2414,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/
2026-05-30T13:54:30Z,tperez,10.0.4.21,52.84.12.86,https://example-Technology.com/page109,Technology,allowed,,,2195,4380,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Firefox/123.0,https://www.google.com/
